field_timestamp,vr
2022-08-19 21:10:31.141,376
2022-08-19 21:10:46.142,377
2022-08-19 21:11:01.143,379
2022-08-19 21:11:16.143,379
2022-08-19 21:11:31.143,378
2022-08-19 21:11:46.144,377
2022-08-19 21:12:01.144,377
2022-08-19 21:12:16.146,377
2022-08-19 21:12:31.145,379
2022-08-19 21:12:46.147,378
2022-08-19 21:13:01.145,377
2022-08-19 21:13:16.146,377
2022-08-19 21:13:31.147,377
2022-08-19 21:13:46.147,377
2022-08-19 21:14:01.148,377
2022-08-19 21:14:16.149,377
2022-08-19 21:14:31.15,378
2022-08-19 21:14:46.151,377
2022-08-19 21:15:01.149,377
2022-08-19 21:15:16.15,377
2022-08-19 21:15:31.152,378
2022-08-19 21:15:46.15,378
2022-08-19 21:16:01.151,378
2022-08-19 21:16:16.148,379
2022-08-19 21:16:31.15,378
2022-08-19 21:16:46.15,378
2022-08-19 21:17:01.149,378
2022-08-19 21:17:16.151,379
2022-08-19 21:17:31.153,378
2022-08-19 21:17:46.154,378
2022-08-19 21:18:01.154,378
2022-08-19 21:18:16.154,377
2022-08-19 21:18:31.155,378
2022-08-19 21:18:46.156,378
2022-08-19 21:19:01.156,378
2022-08-19 21:19:16.156,377
2022-08-19 21:19:31.158,377
2022-08-19 21:19:46.159,376
2022-08-19 21:20:01.158,378
2022-08-19 21:20:16.159,379
2022-08-19 21:20:31.158,379
2022-08-19 21:20:46.159,379
2022-08-19 21:21:01.16,378
2022-08-19 21:21:16.162,378
2022-08-19 21:21:31.161,379
2022-08-19 21:21:46.162,378
2022-08-19 21:22:01.163,378
2022-08-19 21:22:16.162,378
2022-08-19 21:22:31.162,378
2022-08-19 21:22:46.163,378
2022-08-19 21:23:01.163,378
2022-08-19 21:23:16.164,378
2022-08-19 21:23:31.165,378
2022-08-19 21:23:46.167,378
2022-08-19 21:24:01.166,378
2022-08-19 21:24:16.165,378
2022-08-19 21:24:31.166,378
2022-08-19 21:24:46.166,378
2022-08-19 21:25:01.164,380
2022-08-19 21:25:16.166,379
2022-08-19 21:25:31.168,379
2022-08-19 21:25:46.168,379
2022-08-19 21:26:01.169,379
2022-08-19 21:26:16.169,379
2022-08-19 21:26:31.17,379
2022-08-19 21:26:46.17,379
2022-08-19 21:27:01.17,379
2022-08-19 21:27:16.171,379
2022-08-19 21:27:31.172,380
2022-08-19 21:27:46.172,380
2022-08-19 21:28:01.173,380
2022-08-19 21:28:16.172,380
2022-08-19 21:28:31.174,380
2022-08-19 21:28:46.175,379
2022-08-19 21:29:01.176,379
2022-08-19 21:29:16.178,379
2022-08-19 21:29:31.177,378
2022-08-19 21:29:46.178,378
2022-08-19 21:30:01.178,380
2022-08-19 21:30:16.178,379
2022-08-19 21:30:31.181,379
2022-08-19 21:30:46.181,379
2022-08-19 21:31:01.181,379
2022-08-19 21:31:16.181,379
2022-08-19 21:31:31.182,379
2022-08-19 21:31:46.182,379
2022-08-19 21:32:01.183,380
2022-08-19 21:32:16.183,380
2022-08-19 21:32:31.183,379
2022-08-19 21:32:46.183,379
2022-08-19 21:33:01.183,379
2022-08-19 21:33:16.182,379
2022-08-19 21:33:31.182,379
2022-08-19 21:33:46.18,379
2022-08-19 21:34:01.183,379
2022-08-19 21:34:16.184,378
2022-08-19 21:34:31.185,377
2022-08-19 21:34:46.186,379
2022-08-19 21:35:01.184,379
2022-08-19 21:35:16.187,378
2022-08-19 21:35:31.188,379
2022-08-19 21:35:46.188,378
2022-08-19 21:36:01.188,379
2022-08-19 21:36:16.187,379
2022-08-19 21:36:31.188,380
2022-08-19 21:36:46.188,379
2022-08-19 21:37:01.189,379
2022-08-19 21:37:16.189,379
2022-08-19 21:37:31.19,379
2022-08-19 21:37:46.191,379
2022-08-19 21:38:01.191,379
2022-08-19 21:38:16.191,378
2022-08-19 21:38:31.192,379
2022-08-19 21:38:46.193,379
2022-08-19 21:39:01.194,379
2022-08-19 21:39:16.194,378
2022-08-19 21:39:31.195,379
2022-08-19 21:39:46.195,378
2022-08-19 21:40:01.196,379
2022-08-19 21:40:16.196,378
2022-08-19 21:40:31.197,378
2022-08-19 21:40:46.197,379
2022-08-19 21:41:01.198,378
2022-08-19 21:41:16.198,379
2022-08-19 21:41:31.199,380
2022-08-19 21:41:46.198,379
2022-08-19 21:42:01.199,379
2022-08-19 21:42:16.198,379
2022-08-19 21:42:31.199,379
2022-08-19 21:42:46.198,379
2022-08-19 21:43:01.199,379
2022-08-19 21:43:16.198,379
2022-08-19 21:43:31.198,378
2022-08-19 21:43:46.199,380
2022-08-19 21:44:01.199,380
2022-08-19 21:44:16.2,380
2022-08-19 21:44:31.201,380
2022-08-19 21:44:46.202,379
2022-08-19 21:45:01.202,378
2022-08-19 21:45:16.201,379
2022-08-19 21:45:31.202,380
2022-08-19 21:45:46.203,378
2022-08-19 21:46:01.201,378
2022-08-19 21:46:16.201,380
2022-08-19 21:46:31.202,379
2022-08-19 21:46:46.203,379
2022-08-19 21:47:01.204,379
2022-08-19 21:47:16.205,379
2022-08-19 21:47:31.206,379
2022-08-19 21:47:46.206,379
2022-08-19 21:48:01.206,379
2022-08-19 21:48:16.207,379
2022-08-19 21:48:31.207,378
2022-08-19 21:48:46.207,379
2022-08-19 21:49:01.207,379
2022-08-19 21:49:16.206,378
2022-08-19 21:49:31.207,378
2022-08-19 21:49:46.208,378
2022-08-19 21:50:01.208,379
2022-08-19 21:50:16.208,378
2022-08-19 21:50:31.208,379
2022-08-19 21:50:46.208,379
2022-08-19 21:51:01.209,377
2022-08-19 21:51:16.208,378
2022-08-19 21:51:31.208,378
2022-08-19 21:51:46.209,379
2022-08-19 21:52:01.209,379
2022-08-19 21:52:16.209,379
2022-08-19 21:52:31.21,379
2022-08-19 21:52:46.212,379
2022-08-19 21:53:01.211,379
2022-08-19 21:53:16.212,379
2022-08-19 21:53:31.212,379
2022-08-19 21:53:46.213,378
2022-08-19 21:54:01.214,379
2022-08-19 21:54:16.215,380
2022-08-19 21:54:31.216,380
2022-08-19 21:54:46.216,380
2022-08-19 21:55:01.215,380
2022-08-19 21:55:16.217,380
2022-08-19 21:55:31.218,380
2022-08-19 21:55:46.218,379
2022-08-19 21:56:01.218,378
2022-08-19 21:56:16.218,380
2022-08-19 21:56:31.218,379
2022-08-19 21:56:46.219,380
2022-08-19 21:57:01.22,380
2022-08-19 21:57:16.221,379
2022-08-19 21:57:31.22,379
2022-08-19 21:57:46.221,379
2022-08-19 21:58:01.223,379
2022-08-19 21:58:16.225,379
2022-08-19 21:58:31.226,379
2022-08-19 21:58:46.227,379
2022-08-19 21:59:01.227,379
2022-08-19 21:59:16.226,379
2022-08-19 21:59:31.226,379
2022-08-19 21:59:46.227,379
2022-08-19 22:00:01.227,380
2022-08-19 22:00:16.228,379
2022-08-19 22:00:31.228,379
2022-08-19 22:00:46.229,379
2022-08-19 22:01:01.23,377
2022-08-19 22:01:16.229,380
2022-08-19 22:01:31.23,380
2022-08-19 22:01:46.23,379
2022-08-19 22:02:01.23,379
2022-08-19 22:02:16.231,378
2022-08-19 22:02:31.232,378
2022-08-19 22:02:46.232,379
2022-08-19 22:03:01.232,380
2022-08-19 22:03:16.233,379
2022-08-19 22:03:31.233,379
2022-08-19 22:03:46.234,380
2022-08-19 22:04:01.235,380
2022-08-19 22:04:16.235,380
2022-08-19 22:04:31.235,380
2022-08-19 22:04:46.236,379
2022-08-19 22:05:01.236,379
2022-08-19 22:05:16.238,379
2022-08-19 22:05:31.239,378
2022-08-19 22:05:46.24,378
2022-08-19 22:06:01.242,378
2022-08-19 22:06:16.242,378
2022-08-19 22:06:31.245,378
2022-08-19 22:06:46.244,378
2022-08-19 22:07:01.245,378
2022-08-19 22:07:16.245,378
2022-08-19 22:07:31.245,377
2022-08-19 22:07:46.245,377
2022-08-19 22:08:01.246,377
2022-08-19 22:08:16.247,378
2022-08-19 22:08:31.249,378
2022-08-19 22:08:46.249,378
2022-08-19 22:09:01.249,379
2022-08-19 22:09:16.25,379
2022-08-19 22:09:31.251,378
2022-08-19 22:09:46.251,378
2022-08-19 22:10:01.252,378
2022-08-19 22:10:16.252,378
2022-08-19 22:10:31.253,377
2022-08-19 22:10:46.254,379
2022-08-19 22:11:01.254,377
2022-08-19 22:11:16.255,378
2022-08-19 22:11:31.255,378
2022-08-19 22:11:46.256,378
2022-08-19 22:12:01.256,379
2022-08-19 22:12:16.259,377
2022-08-19 22:12:31.258,379
2022-08-19 22:12:46.26,377
2022-08-19 22:13:01.259,377
2022-08-19 22:13:16.258,377
2022-08-19 22:13:31.259,377
2022-08-19 22:13:46.259,378
2022-08-19 22:14:01.259,379
2022-08-19 22:14:16.259,380
2022-08-19 22:14:31.26,378
2022-08-19 22:14:46.26,378
2022-08-19 22:15:01.26,378
2022-08-19 22:15:16.259,378
2022-08-19 22:15:31.264,378
2022-08-19 22:15:46.263,377
2022-08-19 22:16:01.264,378
2022-08-19 22:16:16.262,379
2022-08-19 22:16:31.266,378
2022-08-19 22:16:46.264,378
2022-08-19 22:17:01.266,378
2022-08-19 22:17:16.265,378
2022-08-19 22:17:31.268,378
2022-08-19 22:17:46.267,378
2022-08-19 22:18:01.271,377
2022-08-19 22:18:16.268,377
2022-08-19 22:18:31.272,377
2022-08-19 22:18:46.27,377
2022-08-19 22:19:01.273,377
2022-08-19 22:19:16.272,377
2022-08-19 22:19:31.273,378
2022-08-19 22:19:46.275,378
2022-08-19 22:20:01.275,379
2022-08-19 22:20:16.273,379
2022-08-19 22:20:31.274,378
2022-08-19 22:20:46.275,378
2022-08-19 22:21:01.276,377
2022-08-19 22:21:16.276,377
2022-08-19 22:21:31.277,377
2022-08-19 22:21:46.278,378
2022-08-19 22:22:01.278,377
2022-08-19 22:22:16.278,377
2022-08-19 22:22:31.279,378
2022-08-19 22:22:46.28,378
2022-08-19 22:23:01.28,377
2022-08-19 22:23:16.28,377
2022-08-19 22:23:31.281,377
2022-08-19 22:23:46.283,377
2022-08-19 22:24:01.282,378
2022-08-19 22:24:16.283,378
2022-08-19 22:24:31.284,378
2022-08-19 22:24:46.285,377
2022-08-19 22:25:01.284,379
2022-08-19 22:25:16.284,377
2022-08-19 22:25:31.285,378
2022-08-19 22:25:46.285,378
2022-08-19 22:26:01.286,378
2022-08-19 22:26:16.286,378
2022-08-19 22:26:31.287,378
2022-08-19 22:26:46.288,378
2022-08-19 22:27:01.289,378
2022-08-19 22:27:16.287,378
2022-08-19 22:27:31.289,380
2022-08-19 22:27:46.288,379
2022-08-19 22:28:01.289,380
2022-08-19 22:28:16.289,380
2022-08-19 22:28:31.288,378
2022-08-19 22:28:46.289,379
2022-08-19 22:29:01.289,380
2022-08-19 22:29:16.289,379
2022-08-19 22:29:31.289,379
2022-08-19 22:29:46.29,379
2022-08-19 22:30:01.289,379
2022-08-19 22:30:16.29,379
2022-08-19 22:30:31.29,379
2022-08-19 22:30:46.291,379
2022-08-19 22:31:01.291,379
2022-08-19 22:31:16.293,380
2022-08-19 22:31:31.292,380
2022-08-19 22:31:46.293,380
2022-08-19 22:32:01.294,380
2022-08-19 22:32:16.295,381
2022-08-19 22:32:31.295,380
2022-08-19 22:32:46.296,379
2022-08-19 22:33:01.297,379
2022-08-19 22:33:16.299,378
2022-08-19 22:33:31.297,380
2022-08-19 22:33:46.298,380
2022-08-19 22:34:01.299,381
2022-08-19 22:34:16.3,381
2022-08-19 22:34:31.301,380
2022-08-19 22:34:46.302,379
2022-08-19 22:35:01.302,380
2022-08-19 22:35:16.304,380
2022-08-19 22:35:31.302,380
2022-08-19 22:35:46.302,380
2022-08-19 22:36:01.303,380
2022-08-19 22:36:16.303,380
2022-08-19 22:36:31.304,379
2022-08-19 22:36:46.305,380
2022-08-19 22:37:01.306,379
2022-08-19 22:37:16.305,379
2022-08-19 22:37:31.306,380
2022-08-19 22:37:46.306,380
2022-08-19 22:38:01.307,379
2022-08-19 22:38:16.307,379
2022-08-19 22:38:31.308,379
2022-08-19 22:38:46.309,380
2022-08-19 22:39:01.309,380
2022-08-19 22:39:16.308,382
2022-08-19 22:39:31.309,381
2022-08-19 22:39:46.31,382
2022-08-19 22:40:01.311,383
2022-08-19 22:40:16.313,382
2022-08-19 22:40:31.313,379
2022-08-19 22:40:46.314,380
2022-08-19 22:41:01.315,380
2022-08-19 22:41:16.316,379
2022-08-19 22:41:31.317,380
2022-08-19 22:41:46.317,381
2022-08-19 22:42:01.317,380
2022-08-19 22:42:16.317,380
2022-08-19 22:42:31.318,380
2022-08-19 22:42:46.319,380
2022-08-19 22:43:01.319,381
2022-08-19 22:43:16.32,380
2022-08-19 22:43:31.319,380
2022-08-19 22:43:46.32,380
2022-08-19 22:44:01.319,379
2022-08-19 22:44:16.319,380
2022-08-19 22:44:31.32,380
2022-08-19 22:44:46.321,379
2022-08-19 22:45:01.321,380
2022-08-19 22:45:16.321,381
2022-08-19 22:45:31.322,380
2022-08-19 22:45:46.322,378
2022-08-19 22:46:01.323,380
2022-08-19 22:46:16.324,380
2022-08-19 22:46:31.324,380
2022-08-19 22:46:46.324,380
2022-08-19 22:47:01.324,380
2022-08-19 22:47:16.323,381
2022-08-19 22:47:31.324,382
2022-08-19 22:47:46.325,383
2022-08-19 22:48:01.326,383
2022-08-19 22:48:16.325,383
2022-08-19 22:48:31.326,382
2022-08-19 22:48:46.326,383
2022-08-19 22:49:01.326,383
2022-08-19 22:49:16.325,383
2022-08-19 22:49:31.326,381
2022-08-19 22:49:46.327,380
2022-08-19 22:50:01.327,380
2022-08-19 22:50:16.328,380
2022-08-19 22:50:31.329,381
2022-08-19 22:50:46.33,380
2022-08-19 22:51:01.331,380
2022-08-19 22:51:16.33,380
2022-08-19 22:51:31.331,378
2022-08-19 22:51:46.332,378
2022-08-19 22:52:01.331,378
2022-08-19 22:52:16.331,378
2022-08-19 22:52:31.333,378
2022-08-19 22:52:46.332,377
2022-08-19 22:53:01.333,378
2022-08-19 22:53:16.333,377
2022-08-19 22:53:31.335,378
2022-08-19 22:53:46.335,378
2022-08-19 22:54:01.335,377
2022-08-19 22:54:16.335,376
2022-08-19 22:54:31.337,377
2022-08-19 22:54:46.337,377
2022-08-19 22:55:01.337,378
2022-08-19 22:55:16.337,377
2022-08-19 22:55:31.339,377
2022-08-19 22:55:46.34,376
2022-08-19 22:56:01.34,377
2022-08-19 22:56:16.341,378
2022-08-19 22:56:31.342,378
2022-08-19 22:56:46.342,379
2022-08-19 22:57:01.343,378
2022-08-19 22:57:16.343,378
2022-08-19 22:57:31.344,380
2022-08-19 22:57:46.345,379
2022-08-19 22:58:01.344,380
2022-08-19 22:58:16.344,380
2022-08-19 22:58:31.345,380
2022-08-19 22:58:46.345,378
2022-08-19 22:59:01.345,377
2022-08-19 22:59:16.345,377
2022-08-19 22:59:31.346,377
2022-08-19 22:59:46.346,378
2022-08-19 23:00:01.346,377
2022-08-19 23:00:16.345,376
2022-08-19 23:00:31.346,377
2022-08-19 23:00:46.346,375
2022-08-19 23:01:01.346,375
2022-08-19 23:01:16.345,376
2022-08-19 23:01:31.348,378
2022-08-19 23:01:46.348,377
2022-08-19 23:02:01.346,377
2022-08-19 23:02:16.346,375
2022-08-19 23:02:31.347,378
2022-08-19 23:02:46.346,378
2022-08-19 23:03:01.347,377
2022-08-19 23:03:16.347,377
2022-08-19 23:03:31.348,376
2022-08-19 23:03:46.349,376
2022-08-19 23:04:01.349,377
2022-08-19 23:04:16.348,376
2022-08-19 23:04:31.349,377
2022-08-19 23:04:46.352,377
2022-08-19 23:05:01.351,377
2022-08-19 23:05:16.352,376
2022-08-19 23:05:31.35,376
2022-08-19 23:05:46.351,375
2022-08-19 23:06:01.352,375
2022-08-19 23:06:16.352,375
2022-08-19 23:06:31.353,375
2022-08-19 23:06:46.354,376
2022-08-19 23:07:01.355,376
2022-08-19 23:07:16.355,376
2022-08-19 23:07:31.356,375
2022-08-19 23:07:46.356,375
2022-08-19 23:08:01.356,373
2022-08-19 23:08:16.356,373
2022-08-19 23:08:31.357,374
2022-08-19 23:08:46.357,374
2022-08-19 23:09:01.357,375
2022-08-19 23:09:16.356,375
2022-08-19 23:09:31.357,374
2022-08-19 23:09:46.357,375
2022-08-19 23:10:01.357,377
2022-08-19 23:10:16.358,377
2022-08-19 23:10:31.358,375
2022-08-19 23:10:46.359,375
2022-08-19 23:11:01.359,375
2022-08-19 23:11:16.359,375
2022-08-19 23:11:31.36,375
2022-08-19 23:11:46.36,376
2022-08-19 23:12:01.36,376
2022-08-19 23:12:16.359,376
2022-08-19 23:12:31.36,376
2022-08-19 23:12:46.361,375
2022-08-19 23:13:01.361,375
2022-08-19 23:13:16.361,375
2022-08-19 23:13:31.362,375
2022-08-19 23:13:46.363,375
2022-08-19 23:14:01.364,375
2022-08-19 23:14:16.364,375
2022-08-19 23:14:31.364,375
2022-08-19 23:14:46.366,375
2022-08-19 23:15:01.366,374
2022-08-19 23:15:16.367,375
2022-08-19 23:15:31.368,375
2022-08-19 23:15:46.368,375
2022-08-19 23:16:01.368,375
2022-08-19 23:16:16.368,376
2022-08-19 23:16:31.369,375
2022-08-19 23:16:46.369,376
2022-08-19 23:17:01.37,377
2022-08-19 23:17:16.372,377
2022-08-19 23:17:31.372,377
2022-08-19 23:17:46.371,377
2022-08-19 23:18:01.371,377
2022-08-19 23:18:16.372,376
2022-08-19 23:18:31.373,377
2022-08-19 23:18:46.373,378
2022-08-19 23:19:01.373,377
2022-08-19 23:19:16.374,377
2022-08-19 23:19:31.376,373
2022-08-19 23:19:46.375,376
2022-08-19 23:20:01.376,376
2022-08-19 23:20:16.376,376
2022-08-19 23:20:31.377,375
2022-08-19 23:20:46.377,375
2022-08-19 23:21:01.376,375
2022-08-19 23:21:16.376,376
2022-08-19 23:21:31.377,376
2022-08-19 23:21:46.377,376
2022-08-19 23:22:01.377,376
2022-08-19 23:22:16.377,377
2022-08-19 23:22:31.377,377
2022-08-19 23:22:46.378,376
2022-08-19 23:23:01.379,376
2022-08-19 23:23:16.378,375
2022-08-19 23:23:31.379,375
2022-08-19 23:23:46.379,375
2022-08-19 23:24:01.38,375
2022-08-19 23:24:16.381,375
2022-08-19 23:24:31.381,376
2022-08-19 23:24:46.38,376
2022-08-19 23:25:01.378,374
2022-08-19 23:25:16.38,375
2022-08-19 23:25:31.381,373
2022-08-19 23:25:46.38,375
2022-08-19 23:26:01.381,376
2022-08-19 23:26:16.381,376
2022-08-19 23:26:31.381,376
2022-08-19 23:26:46.382,376
2022-08-19 23:27:01.382,374
2022-08-19 23:27:16.381,374
2022-08-19 23:27:31.383,375
2022-08-19 23:27:46.384,375
2022-08-19 23:28:01.384,375
2022-08-19 23:28:16.385,376
2022-08-19 23:28:31.385,376
2022-08-19 23:28:46.386,375
2022-08-19 23:29:01.386,375
2022-08-19 23:29:16.387,375
2022-08-19 23:29:31.388,374
2022-08-19 23:29:46.388,375
2022-08-19 23:30:01.388,375
2022-08-19 23:30:16.388,375
2022-08-19 23:30:31.388,374
2022-08-19 23:30:46.388,374
2022-08-19 23:31:01.389,374
2022-08-19 23:31:16.389,375
2022-08-19 23:31:31.391,375
2022-08-19 23:31:46.39,374
2022-08-19 23:32:01.39,374
2022-08-19 23:32:16.39,374
2022-08-19 23:32:31.391,374
2022-08-19 23:32:46.392,373
2022-08-19 23:33:01.393,373
2022-08-19 23:33:16.391,374
2022-08-19 23:33:31.393,375
2022-08-19 23:33:46.395,375
2022-08-19 23:34:01.393,375
2022-08-19 23:34:16.393,375
2022-08-19 23:34:31.394,375
2022-08-19 23:34:46.393,375
2022-08-19 23:35:01.391,374
2022-08-19 23:35:16.393,376
2022-08-19 23:35:31.394,376
2022-08-19 23:35:46.394,376
2022-08-19 23:36:01.395,378
2022-08-19 23:36:16.395,378
2022-08-19 23:36:31.396,377
2022-08-19 23:36:46.397,377
2022-08-19 23:37:01.398,377
2022-08-19 23:37:16.4,377
2022-08-19 23:37:31.399,377
2022-08-19 23:37:46.399,377
2022-08-19 23:38:01.4,376
2022-08-19 23:38:16.4,375
2022-08-19 23:38:31.402,376
2022-08-19 23:38:46.404,377
2022-08-19 23:39:01.403,376
2022-08-19 23:39:16.403,376
2022-08-19 23:39:31.404,376
2022-08-19 23:39:46.406,375
2022-08-19 23:40:01.405,376
2022-08-19 23:40:16.406,376
2022-08-19 23:40:31.407,375
2022-08-19 23:40:46.406,374
2022-08-19 23:41:01.407,375
2022-08-19 23:41:16.407,375
2022-08-19 23:41:31.408,376
2022-08-19 23:41:46.409,377
2022-08-19 23:42:01.41,375
2022-08-19 23:42:16.409,375
2022-08-19 23:42:31.411,376
2022-08-19 23:42:46.411,375
2022-08-19 23:43:01.414,375
2022-08-19 23:43:16.412,374
2022-08-19 23:43:31.413,375
2022-08-19 23:43:46.413,375
2022-08-19 23:44:01.414,375
2022-08-19 23:44:16.416,374
2022-08-19 23:44:31.415,375
2022-08-19 23:44:46.415,376
2022-08-19 23:45:01.412,376
2022-08-19 23:45:16.414,376
2022-08-19 23:45:31.415,375
2022-08-19 23:45:46.417,374
2022-08-19 23:46:01.416,376
2022-08-19 23:46:16.417,376
2022-08-19 23:46:31.417,376
2022-08-19 23:46:46.417,376
2022-08-19 23:47:01.417,377
2022-08-19 23:47:16.417,377
2022-08-19 23:47:31.417,378
2022-08-19 23:47:46.418,377
2022-08-19 23:48:01.418,376
2022-08-19 23:48:16.418,376
2022-08-19 23:48:31.419,376
2022-08-19 23:48:46.419,377
2022-08-19 23:49:01.419,377
2022-08-19 23:49:16.418,376
2022-08-19 23:49:31.419,374
2022-08-19 23:49:46.42,377
2022-08-19 23:50:01.421,377
2022-08-19 23:50:16.422,377
2022-08-19 23:50:31.423,377
2022-08-19 23:50:46.423,377
2022-08-19 23:51:01.422,376
2022-08-19 23:51:16.422,376
2022-08-19 23:51:31.423,376
2022-08-19 23:51:46.423,375
2022-08-19 23:52:01.424,376
2022-08-19 23:52:16.425,376
2022-08-19 23:52:31.426,376
2022-08-19 23:52:46.426,374
2022-08-19 23:53:01.427,377
2022-08-19 23:53:16.426,376
2022-08-19 23:53:31.427,377
2022-08-19 23:53:46.428,377
2022-08-19 23:54:01.428,377
2022-08-19 23:54:16.429,377
2022-08-19 23:54:31.43,377
2022-08-19 23:54:46.43,378
2022-08-19 23:55:01.43,378
2022-08-19 23:55:16.432,377
2022-08-19 23:55:31.431,377
2022-08-19 23:55:46.432,377
2022-08-19 23:56:01.432,377
2022-08-19 23:56:16.433,377
2022-08-19 23:56:31.434,377
2022-08-19 23:56:46.435,377
2022-08-19 23:57:01.436,377
2022-08-19 23:57:16.436,377
2022-08-19 23:57:31.437,377
2022-08-19 23:57:46.438,377
2022-08-19 23:58:01.439,376
2022-08-19 23:58:16.438,375
2022-08-19 23:58:31.439,377
2022-08-19 23:58:46.438,377
2022-08-19 23:59:01.439,376
2022-08-19 23:59:16.439,376
2022-08-19 23:59:31.44,376
2022-08-19 23:59:46.439,377
2022-08-20 00:00:01.44,376
2022-08-20 00:00:16.44,375
2022-08-20 00:00:31.44,377
2022-08-20 00:00:46.441,377
2022-08-20 00:01:01.441,376
2022-08-20 00:01:16.442,376
2022-08-20 00:01:31.443,376
2022-08-20 00:01:46.444,377
2022-08-20 00:02:01.445,375
2022-08-20 00:02:16.446,375
2022-08-20 00:02:31.447,376
2022-08-20 00:02:46.448,376
2022-08-20 00:03:01.447,376
2022-08-20 00:03:16.449,376
2022-08-20 00:03:31.449,376
2022-08-20 00:03:46.45,377
2022-08-20 00:04:01.451,376
2022-08-20 00:04:16.449,375
2022-08-20 00:04:31.452,376
2022-08-20 00:04:46.45,375
2022-08-20 00:05:01.451,375
2022-08-20 00:05:16.45,375
2022-08-20 00:05:31.452,375
2022-08-20 00:05:46.45,374
2022-08-20 00:06:01.454,374
2022-08-20 00:06:16.453,374
2022-08-20 00:06:31.454,374
2022-08-20 00:06:46.456,374
2022-08-20 00:07:01.456,374
2022-08-20 00:07:16.457,374
2022-08-20 00:07:31.458,375
2022-08-20 00:07:46.459,375
2022-08-20 00:08:01.461,375
2022-08-20 00:08:16.46,374
2022-08-20 00:08:31.461,374
2022-08-20 00:08:46.462,374
2022-08-20 00:09:01.464,375
2022-08-20 00:09:16.466,375
2022-08-20 00:09:31.465,375
2022-08-20 00:09:46.466,374
2022-08-20 00:10:01.465,374
2022-08-20 00:10:16.465,373
2022-08-20 00:10:31.467,373
2022-08-20 00:10:46.465,375
2022-08-20 00:11:01.468,375
2022-08-20 00:11:16.469,376
2022-08-20 00:11:31.469,376
2022-08-20 00:11:46.47,375
2022-08-20 00:12:01.47,374
2022-08-20 00:12:16.47,374
2022-08-20 00:12:31.471,375
2022-08-20 00:12:46.472,375
2022-08-20 00:13:01.471,375
2022-08-20 00:13:16.471,375
2022-08-20 00:13:31.472,375
2022-08-20 00:13:46.474,375
2022-08-20 00:14:01.473,377
2022-08-20 00:14:16.473,377
2022-08-20 00:14:31.474,377
2022-08-20 00:14:46.475,375
2022-08-20 00:15:01.474,376
2022-08-20 00:15:16.474,375
2022-08-20 00:15:31.475,374
2022-08-20 00:15:46.476,373
2022-08-20 00:16:01.477,373
2022-08-20 00:16:16.476,373
2022-08-20 00:16:31.476,375
2022-08-20 00:16:46.477,375
2022-08-20 00:17:01.477,375
2022-08-20 00:17:16.479,375
2022-08-20 00:17:31.48,375
2022-08-20 00:17:46.481,375
2022-08-20 00:18:01.481,375
2022-08-20 00:18:16.481,375
2022-08-20 00:18:31.482,375
2022-08-20 00:18:46.483,375
2022-08-20 00:19:01.484,375
2022-08-20 00:19:16.484,375
2022-08-20 00:19:31.485,375
2022-08-20 00:19:46.485,374
2022-08-20 00:20:01.485,375
2022-08-20 00:20:16.486,375
2022-08-20 00:20:31.487,374
2022-08-20 00:20:46.487,374
2022-08-20 00:21:01.486,375
2022-08-20 00:21:16.486,375
2022-08-20 00:21:31.487,375
2022-08-20 00:21:46.486,376
2022-08-20 00:22:01.487,375
2022-08-20 00:22:16.487,375
2022-08-20 00:22:31.487,375
2022-08-20 00:22:46.488,377
2022-08-20 00:23:01.488,376
2022-08-20 00:23:16.489,376
2022-08-20 00:23:31.49,376
2022-08-20 00:23:46.491,376
2022-08-20 00:24:01.492,376
2022-08-20 00:24:16.495,375
2022-08-20 00:24:31.494,376
2022-08-20 00:24:46.495,376
2022-08-20 00:25:01.494,376
2022-08-20 00:25:16.495,376
2022-08-20 00:25:31.496,376
2022-08-20 00:25:46.496,376
2022-08-20 00:26:01.497,374
2022-08-20 00:26:16.497,375
2022-08-20 00:26:31.498,376
2022-08-20 00:26:46.499,376
2022-08-20 00:27:01.499,376
2022-08-20 00:27:16.499,375
2022-08-20 00:27:31.499,376
2022-08-20 00:27:46.5,375
2022-08-20 00:28:01.5,376
2022-08-20 00:28:16.5,376
2022-08-20 00:28:31.501,376
2022-08-20 00:28:46.501,376
2022-08-20 00:29:01.502,376
2022-08-20 00:29:16.502,377
2022-08-20 00:29:31.503,377
2022-08-20 00:29:46.502,376
2022-08-20 00:30:01.503,375
2022-08-20 00:30:16.502,376
2022-08-20 00:30:31.503,376
2022-08-20 00:30:46.504,375
2022-08-20 00:31:01.505,377
2022-08-20 00:31:16.505,376
2022-08-20 00:31:31.507,377
2022-08-20 00:31:46.508,376
2022-08-20 00:32:01.508,376
2022-08-20 00:32:16.507,375
2022-08-20 00:32:31.508,375
2022-08-20 00:32:46.508,375
2022-08-20 00:33:01.509,377
2022-08-20 00:33:16.509,376
2022-08-20 00:33:31.51,376
2022-08-20 00:33:46.51,376
2022-08-20 00:34:01.51,377
2022-08-20 00:34:16.51,377
2022-08-20 00:34:31.511,377
2022-08-20 00:34:46.51,376
2022-08-20 00:35:01.508,375
2022-08-20 00:35:16.51,376
2022-08-20 00:35:31.509,376
2022-08-20 00:35:46.51,377
